Tag MAC,Frequency,Power (dBm),Voltage (mV)
98_A3_16_8F_18_38,815,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.561, 8.24, 10.3, 13.046, 16.327, 20.371, 25.33, 31.281, 38.605, 47.074, 57.603, 70.497, 84.916, 102.007, 121.233, 142.596, 166.476, 193.637, 223.774, 257.534, 297.017, 341.65, 390.784, 445.563, 506.065, 573.053, 647.211, 730.373]"
98_A3_16_8F_18_38,825,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[7.553, 9.499, 11.978, 14.954, 18.845, 23.537, 29.221, 36.088, 44.404, 54.17, 66.987, 81.331, 98.344, 116.846, 138.743, 162.585, 189.517, 219.73, 253.147, 290.303, 333.181, 382.238, 436.027, 494.926, 560.998, 635.233, 715.953, 805.447]"
98_A3_16_8F_18_38,835,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[8.545, 10.834, 13.733, 17.243, 21.744, 27.085, 33.57, 41.733, 51.347, 62.562, 77.058, 93.462, 112.764, 134.432, 158.77, 185.55, 215.61, 249.332, 286.336, 327.611, 373.999, 428.168, 487.259, 553.292, 625.772, 705.806, 795.3, 894.179]"
98_A3_16_8F_18_38,845,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[9.613, 12.2455, 15.45, 19.608, 24.567, 30.823, 38.453, 47.608, 58.595, 71.717, 88.502, 107.576, 128.939, 153.048, 180.362, 210.88, 245.06, 282.292, 324.025, 369.879, 421.7975, 481.651, 547.112, 619.821, 699.855, 786.45, 885.939, 994.43]"
98_A3_16_8F_18_38,855,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[10.529, 13.352, 17.014, 21.668, 27.314, 34.257, 42.954, 53.483, 65.995, 80.987, 99.184, 120.699, 144.808, 172.427, 202.64, 237.507, 275.349, 317.5785, 363.851, 415.656, 473.144, 539.788, 612.726, 693.446, 783.551, 881.132, 989.586, 1107.729]"
98_A3_16_8F_18_38,865,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[11.139, 14.191, 18.006, 22.889, 28.916, 36.545, 46.044, 57.755, 71.641, 88.121, 107.195, 130.312, 158.312, 188.525, 222.782, 261.234, 303.426, 350.729, 403.1815, 460.517, 525.978, 600.595, 683.757, 774.014, 872.663, 982.681, 1103.151, 1237.202]"
98_A3_16_8F_18_38,875,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[11.139, 14.191, 18.158, 23.041, 29.221, 37.079, 46.693, 58.747, 73.396, 90.791, 110.246, 135.729, 165.331, 197.528, 236.286, 277.943, 325.17, 377.585, 435.187, 499.58, 572.824, 656.138, 749.065, 849.622, 959.716, 1083.772, 1218.051, 1366.445]"
98_A3_16_8F_18_38,885,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[10.605, 13.504, 17.243, 21.897, 27.848, 35.248, 44.633, 55.924, 70.268, 87.51, 107.958, 133.822, 162.89, 197.681, 237.736, 282.521, 332.647, 389.181, 452.354, 522.164, 601.587, 693.217, 795.682, 909.056, 1032.731, 1167.849, 1315.633, 1479.362]"
98_A3_16_8F_18_38,895,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[9.766, 12.36, 15.793, 20.142, 25.483, 32.235, 40.665, 51.27, 64.24, 79.957, 100.366, 124.895, 153.582, 187.61, 226.749, 271.763, 323.415, 381.094, 446.975, 521.019, 603.571, 698.711, 808.499, 930.495, 1064.088, 1212.558, 1370.565, 1549.821]"
98_A3_16_8F_18_38,905,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[8.774, 11.215, 14.191, 18.006, 22.889, 28.916, 36.393, 45.701, 57.221, 71.107, 90.41, 112.84, 139.239, 170.291, 206.912, 249.638, 298.619, 354.62, 419.471, 492.561, 571.908, 670.634, 782.6735, 908.37, 1047.074, 1199.741, 1367.819, 1556.344]"
98_A3_16_8F_18_38,915,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[7.935, 10.071, 12.818, 16.098, 20.447, 25.711, 32.311, 40.589, 50.66, 63.02, 79.805, 99.718, 123.369, 151.293, 183.871, 222.286, 267.338, 318.99, 378.347, 446.746, 523.995, 620.737, 727.398, 850.538, 985.428, 1140.2685000000001, 1309.606, 1498.283]"
98_A3_16_8F_18_38,925,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[7.172, 9.079, 11.597, 14.649, 18.387, 23.27, 29.068, 36.393, 45.319, 56.306, 71.031, 88.464, 109.102, 134.051, 163.15699999999998, 197.147, 237.736, 283.818, 337.835, 400.435, 473.259, 563.439, 662.852, 779.049, 907.759, 1054.322, 1220.1495, 1402.609]"
98_A3_16_8F_18_38,935,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.638, 8.469, 10.681, 13.428, 17.014, 21.363, 26.78, 33.341, 41.581, 51.499, 63.859, 79.576, 98.192, 120.623, 146.029, 177.539, 213.55, 254.826, 303.12, 359.808, 429.541, 511.94, 603.494, 709.239, 830.8155, 968.185, 1124.59, 1298.161]"
98_A3_16_8F_18_38,945,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.256, 7.858, 9.956499999999998, 12.589, 15.869, 19.913, 25.025, 31.052, 38.682, 47.761, 57.755, 72.251, 89.189, 109.331, 133.288, 161.135, 193.5225, 231.479, 275.578, 326.314, 391.5085, 467.002, 550.927, 648.127, 760.433, 887.846, 1033.646, 1196.231]"
98_A3_16_8F_18_38,955,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.8365, 7.401, 9.384, 11.826, 14.878, 18.692, 23.423, 29.068, 36.164, 44.633, 53.178, 66.3, 81.941, 100.404, 122.148, 147.784, 177.691, 211.795, 252.461, 299.611, 358.968, 426.566, 505.303, 594.873, 698.482, 816.281, 949.874, 1103.151]"
98_A3_16_8F_18_38,965,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.493, 6.943, 8.774, 11.139, 14.038, 17.548, 21.973, 27.314, 33.951, 42.039, 49.134, 61.341, 75.456, 92.737, 112.612, 136.416, 164.263, 196.002, 233.387, 276.875, 331.159, 393.53, 464.714, 548.867, 643.015, 750.515, 875.944, 1017.166]"
98_A3_16_8F_18_38,975,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.188, 6.561, 8.316, 10.376, 13.199, 16.441499999999998, 20.676, 25.711, 31.968, 39.597, 45.93, 57.069, 70.42, 86.328, 105.287, 127.108, 153.048, 183.032, 217.67, 258.03, 307.622, 365.454, 431.678, 508.354, 597.3525, 697.337, 814.298, 945.983]"
98_A3_16_8F_18_38,985,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.883, 6.18, 7.782, 9.804, 12.36, 15.488, 19.493499999999997, 24.224, 29.908, 37.156, 43.259, 53.788, 66.606, 81.636, 99.26, 120.203, 144.579, 172.885, 205.615, 243.839, 286.717, 340.658, 403.906, 475.7, 557.488, 652.628, 760.815, 884.26]"
98_A3_16_8F_18_38,995,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.578, 5.798, 7.324, 9.155, 11.444, 14.496, 18.082, 22.583, 28.0, 34.562, 40.894, 50.889, 62.753, 76.753, 94.072, 113.68, 136.873, 163.729, 194.858, 230.793, 269.932, 320.668, 378.729, 445.106, 524.758, 612.9929999999999, 714.9995, 831.159]"
B4_3A_45_80_89_AC,705,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.602, 1.984, 2.4795, 3.128, 3.891, 4.883, 6.027, 7.477, 9.308, 11.521, 14.496, 18.082, 22.354, 27.619, 33.722, 41.123, 49.744, 59.815, 71.641, 85.298, 102.617, 121.042, 142.977, 166.934, 194.4, 224.765, 260.395, 299.306]"
B4_3A_45_80_89_AC,715,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.907, 2.365, 2.899, 3.662, 4.578, 5.646, 7.057, 8.774, 10.834, 13.352, 16.709, 20.676, 25.483, 31.281, 38.376, 46.464, 56.001, 67.292, 80.186, 95.064, 113.794, 133.364, 157.015, 183.337, 212.863, 246.052, 283.589, 325.399]"
B4_3A_45_80_89_AC,725,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.1745, 2.747, 3.433, 4.273, 5.3025, 6.638, 8.24, 10.224, 12.665, 15.64, 18.959, 23.461, 28.916, 35.477, 43.183, 52.262, 63.02, 75.227, 89.342, 105.669, 125.2, 147.326, 171.817, 200.504, 231.67000000000002, 267.72, 307.927, 352.941]"
B4_3A_45_80_89_AC,735,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.594, 3.204, 3.967, 4.959, 6.18, 7.706, 9.613, 11.902, 14.725, 18.082, 21.668, 26.589, 32.654, 40.131, 48.676, 58.824, 70.573, 84.001, 99.565, 117.113, 137.636, 161.669, 187.8005, 218.128, 252.155, 290.608, 333.639, 380.484]"
B4_3A_45_80_89_AC,745,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.976, 3.738, 4.578, 5.798, 7.172, 9.003, 11.139, 13.733, 17.014, 20.981, 24.643, 30.442, 37.308, 45.472, 54.932, 66.148, 79.042, 93.919, 110.857, 129.931, 151.141, 176.318, 205.768, 238.499, 274.968, 316.243, 361.563, 412.375]"
B4_3A_45_80_89_AC,755,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[3.433, 4.273, 5.3025, 6.638, 8.24, 10.3, 12.818, 15.869, 19.57, 24.033, 28.077, 34.562, 42.267, 51.347, 62.104, 74.311, 88.731, 104.982, 123.445, 144.121, 167.4295, 194.705, 226.596, 261.234, 301.061, 344.93, 393.683, 448.806]"
B4_3A_45_80_89_AC,765,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[3.891, 4.883, 6.104, 7.553, 9.537, 11.826, 14.725, 18.235, 22.354, 27.543, 32.044, 39.368, 48.219, 58.289, 70.191, 83.696, 99.718, 117.342, 137.407, 160.372, 185.626, 216.144, 250.172, 288.319, 330.968, 377.432, 430.838, 490.349]"
B4_3A_45_80_89_AC,775,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.501, 5.57, 7.019, 8.736, 10.91, 13.581, 16.785, 20.752, 25.559, 31.357, 36.851, 45.014, 55.009, 66.224, 79.576, 94.987, 112.154, 131.685, 153.735, 178.683, 207.752, 240.482, 277.409, 319.142, 365.301, 416.762, 473.869, 537.423]"
B4_3A_45_80_89_AC,785,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.188, 6.485, 8.049, 9.995, 12.589, 15.64, 19.455, 23.88, 29.374, 35.859, 42.267, 52.033, 63.401, 76.219, 91.173, 108.263, 127.489, 149.081, 173.342, 200.7705, 233.387, 269.322, 309.758, 355.383, 405.814, 461.738, 523.919, 593.919]"
B4_3A_45_80_89_AC,795,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.951, 7.439, 9.232, 11.559000000000001, 14.42, 18.082, 22.278, 27.543, 33.646, 41.199, 49.516, 60.426, 73.32, 88.045, 104.753, 123.7125, 145.037, 169.299, 196.155, 226.291, 262.76, 303.044, 346.685, 396.658, 451.667, 512.779, 581.598, 656.825]"
B4_3A_45_80_89_AC,805,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.79, 8.545, 10.758, 13.352, 16.709, 20.752, 25.788, 31.662, 38.834, 47.303, 57.603, 70.344, 84.688, 101.244, 120.317, 141.527, 165.5985, 192.378, 222.019, 255.627, 295.949, 339.437, 388.342, 443.046, 503.471, 570.382, 645.4185, 727.626]"
B4_3A_45_80_89_AC,815,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[7.782, 9.842, 12.284, 15.488, 19.303, 23.88, 29.679, 36.545, 44.862, 54.627, 66.606, 81.178, 97.429, 116.579, 137.942, 161.746, 188.22, 218.357, 251.774, 288.701, 332.265, 381.247, 435.111, 495.308, 561.608, 634.852, 715.877, 806.745]"
B4_3A_45_80_89_AC,825,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[9.003, 11.215, 14.115, 17.662, 22.126, 27.619, 34.18, 42.115, 51.652, 62.867, 77.287, 93.538, 112.764, 133.516, 158.1215, 184.787, 214.847, 248.569, 285.496, 326.772, 373.999, 428.321, 487.678, 552.758, 625.544, 707.2175, 796.139, 894.408]"
B4_3A_45_80_89_AC,835,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[10.147, 12.665, 16.022, 20.066, 25.177, 31.357, 38.911, 48.219, 59.281, 72.099, 88.426, 106.889, 128.5955, 152.972, 180.285, 210.269, 243.992, 281.605, 323.034, 368.887, 420.768, 480.888, 546.54, 619.783, 700.16, 788.815, 887.922, 997.177]"
B4_3A_45_80_89_AC,845,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[11.0245, 13.962, 17.624, 22.202, 27.8095, 34.867, 43.488, 53.864, 66.377, 81.254, 99.565, 120.8895, 144.884, 171.969, 202.487, 236.78199999999998, 275.006, 316.777, 363.47, 414.893, 473.106, 539.94, 613.26, 694.209, 783.551, 879.988, 990.616, 1111.315]"
B4_3A_45_80_89_AC,855,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[11.521, 14.610499999999998, 18.578, 23.499, 29.679, 37.232, 46.693, 58.289, 71.946, 88.502, 107.958, 131.571, 158.236, 188.83, 222.324, 261.158, 303.273, 350.576, 402.342, 460.136, 525.444, 600.137, 681.849, 772.107, 873.045, 981.918, 1103.075, 1234.607]"
B4_3A_45_80_89_AC,865,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[11.673, 14.801, 18.692, 23.613, 29.793, 37.613, 47.379, 59.434, 73.93, 91.096, 110.89500000000001, 135.424, 165.408, 197.91, 235.142, 276.951, 323.415, 375.601, 433.623, 497.368, 570.9545, 654.307, 747.234, 848.02, 958.267, 1081.0635000000002, 1215.229, 1364.385]"
B4_3A_45_80_89_AC,875,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[11.063, 13.962, 17.777, 22.431, 28.382, 35.935, 45.09, 56.764, 70.878, 87.968, 107.5, 132.83, 162.814, 195.773, 235.904, 279.545, 329.671, 385.672, 447.852, 517.815, 597.5815, 689.021, 791.409, 902.495, 1024.071, 1161.135, 1309.148, 1472.496]"
B4_3A_45_80_89_AC,885,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[10.071, 12.741, 16.098, 20.371, 25.788, 32.425, 40.97, 51.194, 64.164, 79.881, 99.413, 123.522, 150.988, 184.36700000000002, 223.163, 267.338, 317.426, 374.609, 439.46, 511.788, 593.08, 689.937, 799.115, 920.272, 1053.407, 1199.054, 1358.511, 1534.7905]"
B4_3A_45_80_89_AC,895,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[9.003, 11.368, 14.42, 18.158, 22.812, 28.84, 36.164, 45.319, 56.535, 70.191, 88.655, 110.475, 136.034, 166.705, 202.258, 243.687, 291.753, 346.227, 409.3615, 481.193, 560.311, 654.765, 765.011, 888.914, 1025.94, 1179.065, 1343.023, 1529.564]"
B4_3A_45_80_89_AC,905,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[8.011, 10.147, 12.741, 16.022, 20.142, 25.483, 31.815, 39.673, 49.516, 61.341, 78.164, 97.429, 120.165, 147.021, 178.836, 216.144, 259.48, 309.148, 367.514, 433.89, 506.142, 597.62, 703.136, 822.843, 956.741, 1105.6305000000002, 1270.886, 1458.0]"
B4_3A_45_80_89_AC,915,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[7.172, 9.041, 11.368, 14.191, 18.006, 22.431, 28.153, 35.096, 43.641, 54.093, 68.475, 85.451, 105.516, 129.244, 157.05349999999999, 189.8605, 228.351, 272.831, 324.178, 383.612, 451.591, 537.194, 632.5245, 743.648, 866.712, 1009.613, 1167.544, 1345.617]"
B4_3A_45_80_89_AC,925,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.485, 8.164, 10.3, 12.894, 16.175, 20.294, 25.33, 31.586, 39.1775, 48.447, 61.036, 75.837, 93.385, 114.595, 139.239, 168.1925, 202.564, 241.855, 287.861, 341.268, 404.593, 482.261, 568.551, 669.9855, 783.398, 913.481, 1062.104, 1227.13]"
B4_3A_45_80_89_AC,935,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[6.104, 7.63, 9.537, 11.978, 15.03, 18.769, 23.423, 29.068, 36.088, 44.633, 55.085, 68.437, 84.459, 103.609, 125.277, 152.056, 182.879, 217.975, 259.174, 307.393, 367.59, 438.315, 516.823, 607.919, 713.207, 832.761, 969.94, 1123.064]"
B4_3A_45_80_89_AC,945,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.722, 7.095, 8.927, 11.215, 14.115, 17.624, 21.973, 27.314, 33.799, 41.581, 50.126, 62.638, 77.287, 94.606, 115.206, 139.086, 167.01, 199.512, 237.43, 280.842, 337.224, 401.923, 474.022, 557.565, 654.307, 764.324, 891.0125, 1032.807]"
B4_3A_45_80_89_AC,955,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.341, 6.79, 8.507, 10.643, 13.352, 16.632, 20.752, 25.711, 31.815, 39.1775, 46.578, 57.908, 71.489, 87.5485, 106.432, 128.634, 154.498, 184.176, 219.196, 260.014, 311.437, 369.802, 437.858, 514.992, 604.486, 706.493, 822.156, 955.52]"
B4_3A_45_80_89_AC,965,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[5.112, 6.409, 8.011, 10.147, 12.665, 15.754999999999999, 19.532, 24.262, 30.137, 37.156, 43.336, 53.941, 66.377, 81.407, 98.878, 119.707, 143.969, 171.893, 204.471, 242.313, 289.616, 343.862, 405.814, 478.828, 560.616, 653.925, 763.027, 886.015]"
B4_3A_45_80_89_AC,975,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.807, 6.104, 7.63, 9.537, 11.978, 14.878, 18.54, 23.041, 28.534, 35.248, 40.818, 50.66, 62.333, 76.371, 93.156, 112.383, 135.233, 161.669, 192.187, 227.665, 271.305, 322.0035, 379.797, 446.937, 524.758, 612.116, 714.427, 829.633]"
B4_3A_45_80_89_AC,985,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.578, 5.798, 7.172, 9.003, 11.292, 14.115, 17.548, 21.744, 26.856, 33.341, 38.682, 47.913, 59.3195, 72.709, 88.426, 107.042, 128.634, 153.735, 182.956, 216.754, 254.597, 302.205, 357.977, 421.378, 493.4, 577.096, 672.389, 780.88]"
B4_3A_45_80_89_AC,995,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[4.349, 5.417, 6.714, 8.430499999999999, 10.529, 13.199, 16.48, 20.371, 25.254, 31.128, 36.774, 45.701, 56.306, 68.818, 84.382, 101.892, 122.606, 146.563, 174.449, 206.531, 241.321, 286.412, 338.14, 397.116, 467.613, 545.891, 636.225, 739.147]"
58_E6_C5_01_AE_E0,705,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.297, 1.6400000000000001, 2.06, 2.67, 3.357, 4.196, 5.264, 6.561, 8.24, 10.224, 12.97, 16.251, 20.142, 24.949, 30.518, 37.461, 45.472, 54.856, 65.919, 78.66, 94.949, 112.383, 132.982, 155.642, 181.735, 210.422, 244.221, 281.3]"
58_E6_C5_01_AE_E0,715,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.526, 1.907, 2.441, 3.128, 3.891, 4.883, 6.104, 7.63, 9.575, 11.826, 14.801, 18.463, 22.889, 28.153, 34.638, 42.115, 50.965, 61.418, 73.472, 87.358, 104.906, 123.293, 145.53300000000002, 170.367, 198.215, 229.496, 265.126, 304.57]"
58_E6_C5_01_AE_E0,725,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[1.755, 2.289, 2.899, 3.662, 4.578, 5.722, 7.172, 8.927, 11.063, 13.733, 16.785, 20.829, 25.788, 31.739, 38.834, 47.227, 57.069, 68.36, 81.483, 96.742, 115.053, 135.729, 158.618, 185.626, 214.847, 248.875, 286.717, 329.213]"
58_E6_C5_01_AE_E0,735,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.06, 2.67, 3.281, 4.196, 5.264, 6.638, 8.24, 10.376, 12.818, 15.869, 19.074, 23.499, 28.992, 35.782, 43.5265, 52.8345, 63.554, 75.99, 90.333, 106.661, 125.887, 148.165, 172.656, 200.961, 232.776, 268.94, 309.224, 353.246]"
58_E6_C5_01_AE_E0,745,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.441, 3.052, 3.815, 4.883, 6.104, 7.63, 9.537, 11.902, 14.725, 18.311, 21.515, 26.703, 32.883, 40.208, 48.829, 59.052, 70.802, 84.535, 100.099, 117.7615, 137.407, 160.906, 188.22, 218.662, 252.689, 291.218, 333.639, 381.018]"
58_E6_C5_01_AE_E0,755,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[2.823, 3.51, 4.425, 5.646, 7.019, 8.85, 10.986, 13.657, 16.938, 20.829, 24.338, 30.137, 37.079, 45.243, 54.932, 65.919, 79.042, 93.9575, 110.857, 129.931, 151.369, 176.699, 206.149, 238.27, 275.31100000000004, 316.091, 361.334, 412.833]"
58_E6_C5_01_AE_E0,765,"[-35, -34, -33, -32, -31, -30, -29, -28, -27, -26, -25, -24, -23, -22, -21, -20, -19, -18, -17, -16, -15, -14, -13, -12, -11, -10, -9, -8]","[3.204, 4.044, 5.0735, 6.409, 8.049, 10.071, 12.512, 15.564, 19.226, 23.728, 27.619, 34.141999999999996, 41.962, 50.889, 61.608000000000004, 73.777, 88.35, 104.372, 122.759, 143.587, 166.934, 195.01, 226.291, 261.54, 300.832, 343.938, 393.454, 448.615]"
